index_in_dataset,dataset,start_time,ttft,finish_time,throughput,generated_text
0,samsum,1633185.294240174,2.090130480006337,2.090130480006337,11.004097696298015,Yes she is still angry.
1,samsum,1633187.384659731,0.5265418719500303,0.5265418719500303,51.27797320278898,Mico is going to the party.
2,samsum,1633187.911595301,1.471958413021639,1.471958413021639,17.66354250907616,He will call Tom tomorrow.
3,samsum,1633189.38383871,1.0447305981069803,1.0447305981069803,32.54427510939849,Autumn has sewn a beautiful dress.
4,samsum,1633190.428862094,1.3502353159710765,1.3502353159710765,34.80874736726764,Brenda and Sandra are reuniting after 25 years.
5,samsum,1633191.779396546,1.8241838859394193,1.8241838859394193,17.54209114917196,Leah wants Kristi to use her ID.
6,samsum,1633193.603883779,1.8449750700965524,1.8449750700965524,23.84856072754271,They discuss staying healthy and exercising.
7,samsum,1633195.449193266,1.8023937321268022,1.8023937321268022,14.42526099406722,Petra is extremely sleepy.
8,samsum,1633197.251893764,1.3208722590934485,1.3208722590934485,27.254717291668918,It's a funny and accurate Photoshop.
9,samsum,1633198.573090091,0.6038179318420589,0.6038179318420589,52.99610745639509,Adele has a new dog named Bones.
10,samsum,1633199.177201239,1.124496909091249,1.124496909091249,24.900023978392184,Celine will call Cara later.
11,samsum,1633200.302031426,1.1753595240879804,1.1753595240879804,28.927319091051977,Janice has seen most of the films.
12,samsum,1633201.477702016,0.7136768160853535,0.7136768160853535,50.443000513126535,We will meet at Carrington tomorrow.
13,samsum,1633202.191685868,1.476092420052737,1.476092420052737,23.711252442275626,Florence has a new single tomorrow.
14,samsum,1633203.668115586,1.2051305898930877,1.2051305898930877,27.382924536773704,Martin won cinema tickets online.
15,samsum,1633204.873550062,1.128253169823438,1.128253169823438,23.930799152308406,He will listen to it later.
16,samsum,1633206.002132959,0.6793866439256817,0.6793866439256817,51.51705632268605,Wanda wants to go grocery shopping.
17,samsum,1633206.681783628,0.48688421701081097,0.48688421701081097,57.50853903604412,The offer seems pretty good.
18,samsum,1633207.168935162,1.7262248159386218,1.7262248159386218,16.7996657980099,Tadeusz Mrożek is the writer.
19,samsum,1633208.895472545,0.6282469721045345,0.6282469721045345,35.01807565630321,Jesse broke his razor.
20,samsum,1633209.523984363,1.8257230890449136,1.8257230890449136,12.050020143804398,You can meet her at 7.
21,samsum,1633211.350030199,1.7525224380660802,1.7525224380660802,16.547577006775267,They will meet in town later.
22,samsum,1633213.102856764,0.6578814438544214,0.6578814438544214,45.60092138217919,Clara will be home after 7:30.
23,samsum,1633213.761033385,0.8368877628818154,0.8368877628818154,40.626714247704264,Gary is enjoying driving for Uber.
