index_in_dataset,dataset,start_time,ttft,finish_time,throughput,generated_text,ROUGEL
0,lcc_e,3700572.041969325,1.1786837722174823,1.1786837722174823,42.42019885107433,invKnjPanel.setCode(invKnjPanel.getDefaultCode());,0.28125
1,lcc_e,3700573.220940735,0.4289788706228137,0.4289788706228137,90.91356864121953,public ISearchCondition<String> GroupID,-1.0
2,lcc_e,3700573.650243945,0.740256492048502,0.740256492048502,48.63179234048685,"aliases.Add (""GB2312_80"", ""gb2312"");",0.5635101817452439
3,lcc_e,3700574.390818026,0.4252456952817738,0.4252456952817738,70.54745135073402,def _parse_char_class(source):,0.658113883008419
4,lcc_e,3700574.81640017,0.2881099083460867,0.2881099083460867,34.70897636740658,plt.show(),-1.0
5,lcc_e,3700575.104728165,0.6160612809471786,0.6160612809471786,38.95716342228261,"sendBean(""B"", 99, null);",0.7643161313935813
6,lcc_e,3700575.721021622,0.6338101141154766,0.6338101141154766,37.8662306982803,tree.setSelection(item);,0.25675675675675674
7,lcc_e,3700576.355086603,0.8867896408773959,0.8867896408773959,109.38332556977946,"panel.add(new NilCard(Language.INSTANCE.localizeWithReplace(""instance.nodisplay"", ""\n\n"")), gbc);",0.25
8,lcc_e,3700577.242335438,0.592868366278708,0.592868366278708,69.15531732169677,float sqrtAspect = FloatMath.sqrt(w / h);,-1.0
9,lcc_e,3700577.835538524,0.5182513268664479,0.5182513268664479,63.6756690996452,"self.__repeat = (delay, interval)",0.986435402250794
10,lcc_e,3700578.35410183,0.5350168426521122,0.5350168426521122,63.54940123279083,assert logged_critical is not None,0.25
11,lcc_e,3700578.889401761,0.6192530831322074,0.6192530831322074,72.6681888645401,self._wavemeterdll.Operation(self._cCtrlStop),0.5152135847200724
12,lcc_e,3700579.508952114,0.5172163699753582,0.5172163699753582,106.33847494544762,PresenceStatus mustStatus = PresenceStatus.values()[0];,-1.0
13,lcc_e,3700580.026516673,1.1668462217785418,1.1668462217785418,33.42342741664368,await RunCommandDirectly<CmdMap>(null);,-1.0
14,lcc_e,3700581.193648993,0.9001769348978996,0.9001769348978996,61.09909937454489,"this.label2.Location = new System.Drawing.Point(6, 92);",-1.0
15,lcc_e,3700582.094309753,0.3760960372164845,0.3760960372164845,31.906744056153624,return null;,0.2827485939910913
16,lcc_e,3700582.470717007,0.5993983182124794,0.5993983182124794,36.7034730187569,self.get_link_status(),0.5553941064735807
17,lcc_e,3700583.070414583,0.6006747595965862,0.6006747595965862,56.60301095860002,if (s.length() == 0) return false;,0.2803905997096262
18,lcc_e,3700583.671491465,0.3530244417488575,0.3530244417488575,59.48596617267496,m_Writer.WriteLine();,0.2777777777777778
19,lcc_e,3700584.024833406,0.7623362713493407,0.7623362713493407,51.15852605434833,"nodemap = eroder(nodemap, start, stop);",0.03662877466527094
20,lcc_e,3700584.787580299,0.3496249448508024,0.3496249448508024,71.50519540494572,this.ResumeLayout(false);,-1.0
21,lcc_e,3700585.137535643,0.631001721136272,0.631001721136272,68.14561444074677,"with open(OutFileNames.behavior, 'w') as f:",-1.0
22,lcc_e,3700585.76907708,0.3572748233564198,0.3572748233564198,33.58758920448396,body += sec7,0.612938848525397
23,lcc_e,3700586.126786616,0.4473184426315129,0.4473184426315129,82.71512299455861,"self.progress(""Rotor runup complete"")",0.7643161313935813
24,lcc_e,3700586.57450135,0.3545334860682487,0.3545334860682487,59.23276876576177,Game.SyncLobbyInfo();,0.5
25,lcc_e,3700586.929356145,0.6150565627031028,0.6150565627031028,78.04160285526508,"sock_in.read(buf, 0, bytes_to_read_for_payload);",0.25
26,lcc_e,3700587.545087108,0.8287393162027001,0.8287393162027001,118.25190151353978,"private void setOPIInput(final IEditorInput input, final boolean persist) throws PartInitException",1.0
27,lcc_e,3700588.374337139,0.2578266081400215,0.2578266081400215,31.028605068004957,super();,-1.0
28,lcc_e,3700588.632468415,0.5599127090536058,0.5599127090536058,69.65371453332408,"assert name == ""Stephen John O'Connell""",-1.0
29,lcc_e,3700589.192698064,1.9255078891292212,1.9255078891292212,82.05627247336433,"@contract(     course_key='CourseKey', asset_type='None | basestring',     start='int | None', maxresults='int | None', sort='tuple(str,(int,>=1,<=2))|None' )",1.0
30,lcc_e,3700591.118471261,0.4147401987574994,0.4147401987574994,48.22295996365207,public T this[int i],0.2842348865985144
31,lcc_e,3700591.53353839,0.9550772970542312,0.9550772970542312,84.809889471596,"self.ui.warn(_('repository %s is not a subdirectory of %s') % (path, parentpath))",0.3418418639403603
32,lcc_e,3700592.489194133,0.4193445052951574,0.4193445052951574,85.84826925217786,logger = logging.getLogger(__name__),-1.0
33,lcc_e,3700592.908885899,0.3773256498388946,0.3773256498388946,34.452998373024904,m.Mana -= 20;,0.7643161313935813
