index_in_dataset,dataset,start_time,ttft,finish_time,throughput,generated_text,ROUGEL
0,lcc_e,3699398.936829305,1.23402518639341,1.23402518639341,17.82783709974162,invKnjPanel.getCode();,0.28125
1,lcc_e,3699400.171193791,1.6896679759956896,1.6896679759956896,110.67263075149684,"get {   if (!SubCriteria.ContainsKey(""GroupID""))   {      SubCriteria[""GroupID""] = new SearchCondition<String>(""GroupID"");   }   return (ISearchCondition<String>)SubCriteria[""GroupID""]; }",-1.0
2,lcc_e,3699401.861177466,0.96723407600075,0.96723407600075,37.21953236888656,"aliases.Add (""GB2312_80"", ""gb2312"");",0.5635101817452439
3,lcc_e,3699402.828700121,0.6416780557483435,0.6416780557483435,113.7642145403668,"for class_name, class_contents in _BRACKET_CHARACTER_CLASSES.iteritems():",0.25
4,lcc_e,3699403.470667566,0.285190436989069,0.285190436989069,35.06428934145253,plt.show(),-1.0
5,lcc_e,3699403.756081261,0.6046803016215563,0.6046803016215563,39.69039496679451,"sendBean(""B"", 99, null);",0.7643161313935813
6,lcc_e,3699404.361075392,0.7620196570642292,0.7620196570642292,32.80755262444994,if (item.getExpanded()) {,0.29247004683085426
7,lcc_e,3699405.123375716,0.2734697558917105,0.2734697558917105,91.41778738377046,searchBox.requestFocus();,0.3333333333333333
8,lcc_e,3699405.397161391,0.4592378321103751,0.4592378321103751,41.3728980312612,sqrtAspect = w / h;,-1.0
9,lcc_e,3699405.85666483,0.5125304260291159,0.5125304260291159,64.38642141827758,"self.__repeat = (delay, interval)",0.986435402250794
10,lcc_e,3699406.369458294,0.5263766921125352,0.5263766921125352,64.59252567499905,assert logged_critical is not None,0.25
11,lcc_e,3699406.896098074,0.6067346171475947,0.6067346171475947,74.16751694761676,self._wavemeterdll.Operation(self._cCtrlStop),0.5152135847200724
12,lcc_e,3699407.503221383,0.4102927311323583,0.4102927311323583,97.49136888095688,while (supportedStatusSetIter.hasNext()),-1.0
13,lcc_e,3699407.913820973,1.0529384897090497,1.0529384897090497,30.391139000761875,"await cmd.ExecuteArmed(this, e);",-1.0
14,lcc_e,3699408.967075042,0.8848432241939008,0.8848432241939008,62.15790379149418,"this.label2.Location = new System.Drawing.Point(6, 92);",-1.0
15,lcc_e,3699409.852458171,0.4322080267593264,0.4322080267593264,57.84251668681101,Assembly assembly = null;,0.986435402250794
16,lcc_e,3699410.284945505,0.6235022866167128,0.6235022866167128,41.69992726262935,self.get_intf_param_type(),0.5
17,lcc_e,3699410.908765602,0.5948531082831323,0.5948531082831323,57.15696787418822,if (s.length() == 0) return false;,0.2803905997096262
18,lcc_e,3699411.504055454,0.7322911922819912,0.7322911922819912,81.93461922302508,"m_Writer.WriteLine( ""# Reason : {0}"", m.Reason.ToString() );",0.6550627754137142
19,lcc_e,3699412.236920602,0.7682719267904758,0.7682719267904758,42.95354138196931,if (nodemap.get(c_sead)!= null) {,0.2659632580639448
20,lcc_e,3699413.00557914,0.3475507767871022,0.3475507767871022,71.93193533074492,this.ResumeLayout(false);,-1.0
21,lcc_e,3699413.353669793,0.4677367750555277,0.4677367750555277,141.1050050365716,"observations, translations_dict = filterObservationsTranslations()",-1.0
22,lcc_e,3699413.8218319,0.3542379769496619,0.3542379769496619,47.99033730484447,body += FULLCLEAR,0.7643161313935813
23,lcc_e,3699414.176411417,0.7242015809752047,0.7242015809752047,75.9457055119065,"self.progress(""Still on the ground, alt %u mm"" % m.alt)",0.3333333333333333
24,lcc_e,3699414.901314738,0.4115064707584679,0.4115064707584679,75.33295878157728,"case ""SyncLobbyGlobalSettings"":",0.25
25,lcc_e,3699415.313181749,0.7945684199221432,0.7945684199221432,117.04467188503756,"ByteBuffer b = ByteBuffer.allocate(bytes_to_read_for_payload).put(src, srcOffset, byteCount);",0.3869520637062895
26,lcc_e,3699416.108206432,0.3186581591144204,0.3186581591144204,37.65790913168229,if (persist),0.25
27,lcc_e,3699416.42717515,0.408537293318659,0.408537293318659,53.8506529508923,if (launcher!= null) {,-1.0
28,lcc_e,3699416.836050792,0.5810835007578135,0.5810835007578135,61.95323039296592,"assert name == ""Katy Brookes-Duncan""",-1.0
29,lcc_e,3699417.417463372,1.9042451209388676,1.9042451209388676,106.0787803937794,"sort_by, sort_order = sort      if sort_by == 'uploadDate':         key_func = itemgetter('upload_date')     elif sort_by == 'displayname':         key_func = itemgetter('displayname')     else:        ",0.3333333333333333
30,lcc_e,3699419.322459135,0.7198361316695809,0.7198361316695809,98.6335596065778,public bool MoveNext() => index < list.objects.Count && MoveNextCore();,1.0
31,lcc_e,3699420.042776321,0.4297300507314503,0.4297300507314503,69.811268606737,if parentpath.startswith(cwd):,0.3846153846153846
32,lcc_e,3699420.472858042,0.4130963361822068,0.4130963361822068,108.93342801314893,class StructuredFormatter(logging.Formatter):,-1.0
33,lcc_e,3699420.886355739,0.3711743778549135,0.3711743778549135,35.023969259757216,m.Mana -= 20;,0.7643161313935813
34,lcc_e,3699421.257852026,0.413955052383244,0.413955052383244,82.13452113762929,"for field, value in hash_.items():",-1.0
35,lcc_e,3699421.672144929,0.4144657808355987,0.4144657808355987,41.01665514032675,if auth_code!= 0:,-1.0
36,lcc_e,3699422.087201548,0.6609975970350206,0.6609975970350206,49.92453852786338,env: [{name: ANSIBLE_SSH_USETTY}],-1.0
37,lcc_e,3699422.748671898,0.6393506457097828,0.6393506457097828,46.92260843295957,if(DataCollection.count() > 1),0.25
38,lcc_e,3699423.388330383,0.4651377806439996,0.4651377806439996,30.09860858994621,if page_count:,-1.0
39,lcc_e,3699423.853723832,0.8537279521115124,0.8537279521115124,69.10866612025083,"assertEquals(A.getQuick(r, NCOLUMNS / 2), col.getQuick(r));",1.0
40,lcc_e,3699424.707956119,0.7796645541675389,0.7796645541675389,92.34740711904702,"(PacketField(""commandSpecificData"", ENIPSendUnitData, ENIPSendUnitData),",-1.0
41,lcc_e,3699425.488211531,0.6262327898293734,0.6262327898293734,97.40786651657186,final GridGeometry2D gridGeometry = reader.getGridGeometry();,-1.0
42,lcc_e,3699426.114860253,0.4745697379112243,0.4745697379112243,52.67929664043736,if (e instanceof Slime) {,0.35205789827713097
43,lcc_e,3699426.590129541,0.6367378262802958,0.6367378262802958,51.82666811673475,ushort* line = (ushort*)bd.Scan0;,-1.0
44,lcc_e,3699427.227290709,1.254130670800805,1.254130670800805,73.35758716534288,"if (house == null) house = BaseHouse.FindHouseAt(new Point3D(m.X, m.Y + 1, 127), m.Map, 16);",-1.0
45,lcc_e,3699428.482224513,0.4027251922525465,0.4027251922525465,86.90789817303435,Console.WriteLine(displaySet.Name);,0.4915549525460149
46,lcc_e,3699428.885491791,0.3243839577771723,0.3243839577771723,70.90362962954934,def find_reader(fname):,0.658113883008419
47,lcc_e,3699429.21025865,0.7244544420391321,0.7244544420391321,75.91919768645593,for(Iterator<Cell> it = lib.getCells(); it.hasNext(); ),-1.0
48,lcc_e,3699429.935116983,0.8420804711058736,0.8420804711058736,49.8764683912488,Program.keyH_ENT = (Program.keyH_ENT | 2);,0.14687360953765644
49,lcc_e,3699430.777480512,0.6648351289331913,0.6648351289331913,55.652895567313045,weights_dmat_all.append(weights_dmat),0.4027777777777778
50,lcc_e,3699431.4426081,0.2365475189872086,0.2365475189872086,105.687009980231,raise NotImplementedError,0.27235516171977786
51,lcc_e,3699431.679405057,0.7579139498993754,0.7579139498993754,73.88701581153751,if (orig == null ||!orig.exists() || orig.length() == 0),-1.0
52,lcc_e,3699432.43776256,0.921346384100616,0.921346384100616,89.00018648257392,"log.finer(""Player "" + opponent.getKey() + "" has a table strength of "" + strength);",-1.0
53,lcc_e,3699433.359410142,0.3828094080090523,0.3828094080090523,36.5717239626173,res.get_data(),-1.0
54,lcc_e,3699433.742474137,0.7464366462081671,0.7464366462081671,92.43919139087552,if (mLocalBinder!= null) nsClientService = mLocalBinder.getService();,0.6242436877129097
55,lcc_e,3699434.489318405,0.3653581463731825,0.3653581463731825,54.74080761175005,os.system(do_script),0.328125
56,lcc_e,3699434.855027461,2.632096217945218,2.632096217945218,31.15387630624477,"EditorGUI.LabelField(new Rect(startX, startY+=spaceY, 200, height), ""ClipSize: "");",0.25
57,lcc_e,3699437.487431698,1.6806111158803103,1.6806111158803103,37.48636398075968,"AddRes( index, typeof( BrilliantAmber ), 1032697, 1, 1044240 );",0.25
58,lcc_e,3699439.168353174,0.8058059811592102,0.8058059811592102,74.45961112585148,"assert pounit.getlocations() == [""message-multiedit-header""]",-1.0
59,lcc_e,3699439.974504665,0.6010732371360064,0.6010732371360064,51.57441403930874,"sw.WriteLine (""\t\t\t\tget {"");",-1.0
60,lcc_e,3699440.575865851,0.8811324741691351,0.8811324741691351,91.92715326532377,"fos.set('wireless-controller', 'inter-controller', data=filtered_data, vdom=vdom)",0.25
61,lcc_e,3699441.457373295,0.3952671252191067,0.3952671252191067,98.66745173502932,public void setLoaded(boolean loaded) {,-1.0
62,lcc_e,3699441.853043103,0.5634807888418436,0.5634807888418436,92.28353659914256,return prevChildren.GroupBy(c => c.GetContentType()),-1.0
63,lcc_e,3699442.416873482,0.5067802779376507,0.5067802779376507,90.7691202727889,soaResponse = dns.message.make_response(query),0.250238208213036
64,lcc_e,3699442.923965828,1.05462226876989,1.05462226876989,85.33861143002022,public static RustTokenId get(int javaccKind) {     RustTokenId kind = LOOKUP[javaccKind];,-1.0
65,lcc_e,3699443.979029541,0.2415702468715608,0.2415702468715608,37.25624374919467,as Label;,-1.0
66,lcc_e,3699444.220901527,0.3991682771593332,0.3991682771593332,35.07292738699202,if query_args:,0.25
67,lcc_e,3699444.620417155,0.7919656210578978,0.7919656210578978,79.54890758495979,"canvas.drawRect(left, top, right, bottom, tiles[i].getPaint());",-1.0
68,lcc_e,3699445.412806758,0.3187876786105335,0.3187876786105335,94.10652297089356,public static void Configure(),0.2939602375442335
69,lcc_e,3699445.73202139,0.6157179879955947,0.6157179879955947,68.21304691247789,if (selected.getKind() == Kind.KEY_PAIR) {,0.25
70,lcc_e,3699446.348106308,1.8863280690275133,1.8863280690275133,80.57983258360929,"Namespace SomeNS{0}"" + 				""    {0}"" + 				""    Public Class SomeClass{0}"" + 				""        {0}"" + 				""        Private Sub SomeMethod(Of T As  {{System.I",0.6639001172185341
71,lcc_e,3699448.234711624,0.7972639426589012,0.7972639426589012,63.9687778051436,"if os.access(self.file + os.extsep + ext, os.F_OK):",-1.0
72,lcc_e,3699449.03241774,0.4631247157230973,0.4631247157230973,56.14038533746798,public String toString() {,0.2803467143836879
73,lcc_e,3699449.495816324,0.3251574290916323,0.3251574290916323,46.13150018409348,if active_only:,0.2529388799421555
74,lcc_e,3699449.821256491,0.8577006473205984,0.8577006473205984,78.11583238196647,"fos.set('system','switch-interface', data=filtered_data, vdom=vdom)",-1.0
75,lcc_e,3699450.67934868,0.5738999377936125,0.5738999377936125,87.12320163725326,if (fileDecoder == null || savedDecoder == null) {,0.41095926018902645
76,lcc_e,3699451.253574507,1.1156956111080945,1.1156956111080945,110.24512311009092,public boolean eIsSet(int featureID) { 	switch (featureID) { 		case ActivitydiagramPackage.TRACED_ACTIVITY__TRACE_SEQUENCE:,0.06986946403284491
77,lcc_e,3699452.369828675,0.4994159182533622,0.4994159182533622,66.07718895988121,db.setLabel(imported.getLabel());,0.3333333333333333
78,lcc_e,3699452.869572073,0.6294963299296796,0.6294963299296796,34.94857547852201,if state == 'present':,0.25
79,lcc_e,3699453.499325231,0.5366473449394107,0.5366473449394107,59.62947604560106,ac = new AddonComponent( 4846 );,1.0
80,lcc_e,3699454.036314126,0.9008290250785648,0.9008290250785648,58.83469395913132,updates[bit_i_idx] = (bit_i_idx + 1) % self.n_visible,-1.0
81,lcc_e,3699454.937590794,0.4194826278835535,0.4194826278835535,71.51666840498545,return new TripChain(iPerson);,0.37880916650019214
82,lcc_e,3699455.35735215,1.2815047218464315,1.2815047218464315,84.27592825751768,@Override protected void initNotationProviders(Object own) {     initializeNotationProvidersInternal(own); },0.27931043525880295
83,lcc_e,3699456.639200102,0.9093042560853064,0.9093042560853064,106.67496533844437,"throw new Exception(string.Format(""Counter does not exist: {0}|{1}"", CounterName, CategoryName));",0.25
84,lcc_e,3699457.549019633,0.2585570672526955,0.2585570672526955,42.54379938974699,while True:,0.253370846844201
85,lcc_e,3699457.807899859,0.3489295723848045,0.3489295723848045,34.39089417954587,pop(block_i),-1.0
86,lcc_e,3699458.1571117,0.7697363537736237,0.7697363537736237,74.05132903046368,"result += self.data.read(cur.offset + prog_ofs, file_len)",0.7771400650480185
