index_in_dataset,dataset,start_time,ttft,finish_time,throughput,generated_text
0,lcc_e,3699980.504438498,1.364204112906009,1.364204112906009,36.651406873045325,invKnjPanel.setCode(invKnjPanel.getDefaultCode());
1,lcc_e,3699981.868929839,1.5021323435939848,1.5021323435939848,115.83533284669817,"get { if (!SubCriteria.ContainsKey(""GroupID"")) { SubCriteria[""GroupID""] = new SearchCondition<String>(""GroupID""); } return (ISearchCondition<String>)SubCriteria[""GroupID""]; }"
2,lcc_e,3699983.371345001,0.6721413382329047,0.6721413382329047,49.09681658140348,"aliases.Add (""GB2312"", ""gb2312"");"
3,lcc_e,3699984.043732257,0.41851190896704793,0.41851190896704793,71.68254799258791,def _parse_char_class(source):
4,lcc_e,3699984.462454353,0.2850470799021423,0.2850470799021423,35.08192402263176,plt.show()
5,lcc_e,3699984.747809402,0.6729348078370094,0.6729348078370094,31.206589041662976,"sendBean(""B"", 1, 1L);"
6,lcc_e,3699985.42109995,0.829516323748976,0.829516323748976,68.71474179361545,activePropertyPage = new PubMedProperties(contentHolder);
7,lcc_e,3699986.250896832,0.2764309458434582,0.2764309458434582,90.43849965393314,searchBox.requestFocus();
8,lcc_e,3699986.527637087,0.4654434551484883,0.4654434551484883,40.821285141797766,sqrtAspect = w / h;
9,lcc_e,3699986.993394961,0.5206815688870847,0.5206815688870847,63.378467708267195,"self.__repeat = (delay, interval)"
10,lcc_e,3699987.51439937,0.5360119887627661,0.5360119887627661,63.43141704438272,assert logged_critical is not None
11,lcc_e,3699988.050654225,0.6232684478163719,0.6232684478163719,72.20002898856505,self._wavemeterdll.Operation(self._cCtrlStop)
12,lcc_e,3699988.674391136,0.5845300299115479,0.5845300299115479,109.48966986295741,supportedStatusNames.removeAll(JabberConstants.MUST_STATUS_SET);
13,lcc_e,3699989.259389929,1.0641027707606554,1.0641027707606554,30.07228331632419,"await cmd.ExecuteArmed(this, e);"
14,lcc_e,3699990.323768708,0.9048212501220405,0.9048212501220405,60.78548662797399,"this.label2.Location = new System.Drawing.Point(6, 92);"
15,lcc_e,3699991.22903204,0.43989776307716966,0.43989776307716966,56.83138696846326,Assembly assembly = null;
16,lcc_e,3699991.669239022,0.6353927729651332,0.6353927729651332,40.91957149381479,self.get_intf_param_type()
17,lcc_e,3699992.305081628,0.6010163691826165,0.6010163691826165,56.57083857173486,if (s.length() == 0) return false;
18,lcc_e,3699992.906423377,0.6660195351578295,0.6660195351578295,73.57141557174934,"m_Writer.WriteLine( ""# Reason : {0}"", m.Reason );"
19,lcc_e,3699993.572888644,0.635230456944555,0.635230456944555,33.05886827437329,if (c_sead == stop) {
20,lcc_e,3699994.20842434,0.3515749229118228,0.3515749229118228,71.10859839758866,this.ResumeLayout(false);
21,lcc_e,3699994.560325152,0.6900049122050405,0.6900049122050405,120.28899871851331,"observations = list(filter(lambda o: o['code'] in translations_dict, observations))"
22,lcc_e,3699995.250765687,0.35623010201379657,0.35623010201379657,47.7219637080013,body += FULLCLEAR
23,lcc_e,3699995.607262415,0.44558511208742857,0.44558511208742857,83.0368856505695,"self.progress(""Rotor runup complete"")"
24,lcc_e,3699996.053202097,0.41560073429718614,0.41560073429718614,74.59082104949469,"case ""SyncLobbyGlobalSettings"":"
25,lcc_e,3699996.469139311,0.8042766279540956,0.8042766279540956,115.63185696017517,"ByteBuffer b = ByteBuffer.allocate(bytes_to_read_for_payload).put(src, srcOffset, byteCount);"
26,lcc_e,3699997.273654445,0.838951138779521,0.838951138779521,116.81252396005712,"private void setOPIInput(final IEditorInput input, final boolean persist) throws PartInitException"
27,lcc_e,3699998.113234152,0.5760481040924788,0.5760481040924788,157.97291815301395,protected class ContextMenuHandler extends MouseAdapter implements PropertyChangeListener {
28,lcc_e,3699998.689858843,0.5938853900879622,0.5938853900879622,60.6177565584968,"assert name == ""Katy Brookes-Duncan"""
29,lcc_e,3699999.284138644,1.938298218883574,1.938298218883574,106.79471197121998,"sort_by, sort_order = sort          # If sort_by is 'uploadDate', then use the 'upload_date' key from the asset metadata.         if sort_by == 'uploadDate':             key_func = itemgetter('upload_date') "
30,lcc_e,3700001.223052361,0.7299735341221094,0.7299735341221094,97.26380023542494,public bool MoveNext() => index < list.objects.Count && MoveNextCore();
31,lcc_e,3700001.953498468,0.9767285194247961,0.9767285194247961,76.7869459204162,"self._url = 'union:%s+%s' % (util.expandpath(path), util.expandpath(path2))"
32,lcc_e,3700002.930784663,0.7068136786110699,0.7068136786110699,83.47320062613734,"add_talisker_handler(logging.DEBUG, get_talisker_handler())"
33,lcc_e,3700003.638071805,0.3779740631580353,0.3779740631580353,34.39389436244082,m.Mana -= 20;
34,lcc_e,3700004.016437058,0.42011835100129247,0.42011835100129247,80.92957596107341,"for field, value in hash_.items():"
35,lcc_e,3700004.436901198,0.4184150784276426,0.4184150784276426,40.629510924616085,if auth_code!= 0:
36,lcc_e,3700004.855811901,0.834688937291503,0.834688937291503,70.68501493676213,ssh_args = '-C -o ControlMaster=auto -o ControlPersist=60s'
37,lcc_e,3700005.690904279,0.8966875211335719,0.8966875211335719,54.64556921463044,if(Filter.Rsno!= null && filter.Rsno.length()> 0)
38,lcc_e,3700006.587963011,0.885691505856812,0.885691505856812,66.61461650004625,"record_add_field(rec, '300', subfields=[('a', page_count)])"
39,lcc_e,3700007.474183832,0.8515735492110252,0.8515735492110252,69.28350470098906,"assertEquals(A.getQuick(r, NCOLUMNS / 2), col.getQuick(r));"
40,lcc_e,3700008.326161113,0.5123626720160246,0.5123626720160246,62.45575985090337,"LEIntField(""sessionTimeout"", 0),"
41,lcc_e,3700008.839112862,0.7708828779868782,0.7708828779868782,124.53253631822666,reader.setCoordinateReferenceSystem(CRS.decode(metocDictionary.getCoordinateReferenceSystem()));
42,lcc_e,3700009.610292349,0.4844794408418238,0.4844794408418238,51.601776860872356,if (e instanceof Slime) {
43,lcc_e,3700010.095231943,0.6419087201356888,0.6419087201356888,51.40917854025157,ushort* line = (ushort*)bd.Scan0;
44,lcc_e,3700010.737449382,0.344396545086056,0.344396545086056,52.26533267197049,if (house == null)
45,lcc_e,3700011.082182817,0.8476731786504388,0.8476731786504388,123.86849394853817,"Assert.AreEqual(expectedDescriptor, displaySet.Name, ""Name string differs for uncorrected display set."");"
46,lcc_e,3700011.930262488,0.3275373629294336,0.3275373629294336,70.22099645149565,def find_reader(fname):
47,lcc_e,3700012.25815777,0.7394742267206311,0.7394742267206311,74.37716963295688,for(Iterator<Cell> it = lib.getCells(); it.hasNext(); )
48,lcc_e,3700012.998112391,0.8581295758485794,0.8581295758485794,48.94365744062302,Program.keyH_ENT = (Program.keyH_ENT | 2);
49,lcc_e,3700013.856659089,0.6628240258432925,0.6628240258432925,55.82175442859956,weights_dmat_all.append(weights_dmat)
50,lcc_e,3700014.519743023,0.26732528302818537,0.26732528302818537,37.40761025939194,def loads(
51,lcc_e,3700014.787528689,0.7604474672116339,0.7604474672116339,73.64085280648992,if (orig == null ||!orig.exists() || orig.length() == 0)
52,lcc_e,3700015.548450799,0.9227493409998715,0.9227493409998715,88.86486975016048,"log.finer(""Player "" + opponent.getKey() + "" has a table strength of "" + strength);"
53,lcc_e,3700016.471651423,0.7000871882773936,0.7000871882773936,89.98879147469513,"res = c.get(""/"", headers=self._make_auth_headers(web.password))"
54,lcc_e,3700017.172140622,0.49346368573606014,0.49346368573606014,89.1656291472973,nsClientService = mLocalBinder.getService();
55,lcc_e,3700017.665917158,0.4611270437017083,0.4611270437017083,82.40679118481991,"os.system(""perl Configure ""+configure)"
56,lcc_e,3700018.127410312,2.6404361836612225,2.6404361836612225,31.055475041361916,"EditorGUI.LabelField(new Rect(startX, startY+=spaceY, 200, height), ""ClipSize: "");"
57,lcc_e,3700020.768154365,1.6783860861323774,1.6783860861323774,37.536059504148604,"AddRes( index, typeof( BrilliantAmber ), 1032697, 1, 1044240 );"
58,lcc_e,3700022.446833281,0.8142037661746144,0.8142037661746144,73.69162670654164,"assert pounit.getlocations() == [""message-multiedit-header""]"
59,lcc_e,3700023.261404418,0.6054924558848143,0.6054924558848143,51.19799544768776,"sw.WriteLine (""\t\t\t\tget {"");"
60,lcc_e,3700023.867169862,0.35833112383261323,0.35833112383261323,36.279293467325694,'fos.close()'
61,lcc_e,3700024.225760823,0.40732266567647457,0.40732266567647457,95.74718837516558,public void setLoaded(boolean loaded) {
62,lcc_e,3700024.633587493,0.5722016249783337,0.5722016249783337,90.87705754412873,return prevChildren.GroupBy(c => c.GetContentType())
63,lcc_e,3700025.206115278,0.4487607330083847,0.4487607330083847,66.85076878025217,soaResponse.answer.append(soa)
64,lcc_e,3700025.655248072,0.784558785147965,0.784558785147965,87.94752070361031,"IDENTIFIER(RustParserConstants.IDENTIFIER, TokenCategory.IDENTIFIER);"
65,lcc_e,3700026.440196139,0.2418915182352066,0.2418915182352066,37.206761384864784,as Label;
66,lcc_e,3700026.682450007,0.3944593910127878,0.3944593910127878,35.49161287313892,if query_args:
67,lcc_e,3700027.077216918,0.8014481887221336,0.8014481887221336,71.1212537530136,"canvas.drawBitmap(tiles[i].getBitmap(), left, top, null);"
68,lcc_e,3700027.879079279,0.3211775957606733,0.3211775957606733,93.40626617790183,public static void Configure()
69,lcc_e,3700028.200587004,0.6223550122231245,0.6223550122231245,67.48559772977663,if (selected.getKind() == Kind.KEY_PAIR) {
70,lcc_e,3700028.823316656,1.8960944758728147,1.8960944758728147,80.16478183663871,"Namespace SomeNS{0}"" + 				""    {0}"" + 				""    Public Class SomeClass{0}"" + 				""        {0}"" + 				""        Private Sub SomeMethod(Of T As  {{System.I"
