index_in_dataset,dataset,start_time,ttft,finish_time,throughput,generated_text
0,repobench-p_e,3613042.361810678,1.4043802469968796,1.4043802469968796,7.120578647687444,cq.poll();
1,repobench-p_e,3613043.766488074,0.8999059549532831,0.8999059549532831,42.226634673145035,self._caption_label.setFixedWidth(200)
2,repobench-p_e,3613044.666655747,0.586458751000464,0.586458751000464,27.28239620042321,if name is None:
3,repobench-p_e,3613045.253393157,1.8911439990624785,1.8911439990624785,58.16585096350766,"DocumentDialog(self, AvenantContratAccueilModifications(self.inscrit, self.current_cotisation[0])).ShowModal()"
4,repobench-p_e,3613047.144813194,1.041359560098499,1.041359560098499,18.245379144743097,public AthenaGM() {
5,repobench-p_e,3613048.186440712,0.998583379201591,0.998583379201591,46.065257001151885,Date faelligkeit = inputFaelligkeit.getDate();
6,repobench-p_e,3613049.185317209,0.8554118359461427,0.8554118359461427,38.577909041321355,private final Node bootstrapNode;
7,repobench-p_e,3613050.040998623,0.6380289001390338,0.6380289001390338,111.28022568339505,private final ServiceLoader serviceLoader = new DefaultServiceLoader();
8,repobench-p_e,3613050.679382353,0.6722303261049092,0.6722303261049092,32.7268781928869,self._Fault('Timeout')
9,repobench-p_e,3613051.35200043,1.2066730866208673,1.2066730866208673,70.44161417242806,meteor_obj.jdt_ref = datetime2JD(datetime.datetime.fromtimestamp(frame_n/config.fps))
10,repobench-p_e,3613052.558930964,0.8438569009304047,0.8438569009304047,48.58643681742124,"groups = np.array(groups, dtype=np.int32)"
11,repobench-p_e,3613053.403163955,1.465375754982233,1.465375754982233,64.14736949236594,elif (str(opts.paintsurface[3]) == 'b_lb') or (str(opts.paintsurface[3]) == 'blue-lightblue'):
12,repobench-p_e,3613054.869196149,0.745613609906286,0.745613609906286,41.576494296954024,self.last_refresh = time.time()
13,repobench-p_e,3613055.615101138,0.5974432490766048,0.5974432490766048,53.561572667292666,self.errors = errors or Errors()
14,repobench-p_e,3613056.212825406,0.5517726233229041,0.5517726233229041,25.372770246716332,super.setUp();
15,repobench-p_e,3613056.764872997,1.173430743161589,1.173430743161589,89.48120765704263,private final transient LruCache<ProgressMonitorListener> listeners = new LruCache<>(DEFAULT_CACHE_SIZE);
16,repobench-p_e,3613057.9386475,0.784136978443712,0.784136978443712,61.21379468070272,"assert isinstance(DoubleHash.Meta, InvalidModel)"
17,repobench-p_e,3613058.723128949,0.8694370593875647,0.8694370593875647,27.60406833463679,compile_information_func
18,repobench-p_e,3613059.592834946,0.6899800579994917,0.6899800579994917,75.36449698382197,"self.process_descriptor(state, bit_operator, member)"
19,repobench-p_e,3613060.283228296,1.1662948043085635,1.1662948043085635,85.74161492495449,Optional<BlockCiphertext> maybeEncryptedPrivateKey = keyStorageApi.getFHEPrivateKeyForCurrentUser();
20,repobench-p_e,3613061.449779697,1.400446165818721,1.400446165818721,37.84508201285655,"@method(function('node', nargs=0, label='kind test'))"
21,repobench-p_e,3613062.850582563,0.5980071881785989,0.5980071881785989,46.82217965520108,self._input_buffer += _value
22,repobench-p_e,3613063.448954801,0.9539767899550498,0.9539767899550498,64.99109900034503,"account = account_for_tumblr_userinfo(userinfo, person=person)"
23,repobench-p_e,3613064.403390824,0.9410380721092224,0.9410380721092224,37.19296916601021,"for jsoned in data[""ip_addresses""]:"
24,repobench-p_e,3613065.344758297,0.8212093450129032,0.8212093450129032,97.41730349980735,"registry.put((byte) (GET_DOMAINS ^ RESPONSE_MASK), new StringResponseHandler());"
25,repobench-p_e,3613066.166428155,1.0520100691355765,1.0520100691355765,76.99546076261103,"registerCallAction(new VolumeUpAction(this), VolumeUpAction.VOLUME_UP_ACTION_ID);"
26,repobench-p_e,3613067.219036951,1.0386481387540698,1.0386481387540698,28.88369880100789,StatusBarUtil.immersive(this);
27,repobench-p_e,3613068.257979499,0.934959570877254,0.934959570877254,33.15651389173257,varray[i] = f.apply(rarray[i]);
28,repobench-p_e,3613069.193266159,1.2452206863090396,1.2452206863090396,34.532031528850005,private int[] imageDimensions = new int[2];
29,repobench-p_e,3613070.438795853,0.822034094016999,0.822034094016999,66.90720056540945,"print ""\n[INFO] Dynamic Analysis Environment is Ready!"""
30,repobench-p_e,3613071.261157956,1.1735311569646,1.1735311569646,42.60645292906208,private TestResourceProvider testResourceProvider;
31,repobench-p_e,3613072.434995943,1.5429669376462698,1.5429669376462698,65.45830473468938,"list_filter = ['idswitch__nomswitch', ""typeregle"", ""source__nomhote"", ""destination__nomhote"", ""etat""]"
32,repobench-p_e,3613073.978718723,0.942545207682997,0.942545207682997,21.21914135998295,TickHandler.post(e);
33,repobench-p_e,3613074.92158471,0.849922448862344,0.849922448862344,43.53338360402883,private DataParser dataParser = null;
34,repobench-p_e,3613075.771837909,0.5543498452752829,0.5543498452752829,75.7644299136466,"IS_REGISTERED, new IsRegisteredHandler());"
35,repobench-p_e,3613076.326736659,1.1577029442414641,1.1577029442414641,84.65038504692613,compute_and_update_assembly_points_conflicts(assembly_points_by_ids=merged_assembly_points_by_ids)
36,repobench-p_e,3613077.484810043,0.9147104038856924,0.9147104038856924,30.61078116205514,p.teleport(p.getLocation());
37,repobench-p_e,3613078.399833157,0.9994514780119061,0.9994514780119061,52.02853879753884,class PortfolioConsumerType(RiskyAssetConsumerType):
38,repobench-p_e,3613079.399597244,0.8204867541790009,0.8204867541790009,73.12732313398219,"print ""\n[INFO] Starting Dynamic Analysis on Android Device"""
39,repobench-p_e,3613080.220406257,0.6430420060642064,0.6430420060642064,52.87368426846624,"elif args.subcommand == ""history"":"
40,repobench-p_e,3613080.863749892,2.060206366237253,2.060206366237253,69.4105223357669,"CreditCard creditCard = new CreditCard(alias, bankName, number, currency, type, cardExpirationCal, closing, due, selectedCreditCardBackground);"
41,repobench-p_e,3613082.924325558,0.9732849788852036,0.9732849788852036,34.93324230580796,protected AdRetriever adRetriever;
42,repobench-p_e,3613083.897925806,1.5083078788593411,1.5083078788593411,32.48673608803017,"fm.BVExtract(fm.BVConcat(fm.BV(0, 2), p6x), 0, 5)"
43,repobench-p_e,3613085.406601437,0.664888865314424,0.664888865314424,57.152408443522226,linkers.add(new AnimationToSpatial());
44,repobench-p_e,3613086.071879473,0.8797117141075432,0.8797117141075432,71.61436978693949,"os.environ.update({""DJANGO_SETTINGS_MODULE"": ""MobSF.settings""})"
45,repobench-p_e,3613086.951915196,0.7812284766696393,0.7812284766696393,80.6422216821482,"self.assertIsInstance(Object.factory(""enum"", ""v1""), ObjectEnum)"
46,repobench-p_e,3613087.733667288,0.7253066268749535,0.7253066268749535,57.90654385850663,public Observable<ApiStatus> apiStatus() {
47,repobench-p_e,3613088.459582882,1.0288013769313693,1.0288013769313693,42.768216476575745,if (view.getId() == R.id.item_ribao_title) {
48,repobench-p_e,3613089.488724219,0.6546474867500365,0.6546474867500365,47.35372949172675,"security_role=SecurityRole.ISS,"
49,repobench-p_e,3613090.143772469,0.6678523370064795,0.6678523370064795,47.914783293914766,"return elab_tools.cast(expr, ty)"
50,repobench-p_e,3613090.811974386,1.0662253419868648,1.0662253419868648,44.08073804775408,StepCounterCollector.createDBStorage(deviceID);
51,repobench-p_e,3613091.878524928,0.5143663152121007,0.5143663152121007,40.826934771847526,class URI(Signature):
52,repobench-p_e,3613092.393205373,0.7187209241092205,0.7187209241092205,50.08898279205971,private CaptureModule currentModule;
53,repobench-p_e,3613093.112248457,1.2173762028105557,1.2173762028105557,50.10776443565213,"assert_allclose_units(u2.base_value, km_mks / Mpc_mks, 1e-12)"
54,repobench-p_e,3613094.330303979,0.7710245470516384,0.7710245470516384,28.533462500158997,tcconfig.Command.TCSET
55,repobench-p_e,3613095.101659705,0.8949176180176437,0.8949176180176437,64.8104348738573,"throw new IOException(Language.get(""track.GenericError""));"
56,repobench-p_e,3613095.996921533,0.8045909041538835,0.8045909041538835,42.257499835590075,return new JsonObjectRequest(url);
57,repobench-p_e,3613096.801880018,0.8957756743766367,0.8957756743766367,43.53768595819461,.addSuperclass(TypeName.get(className))
58,repobench-p_e,3613097.697997721,1.1807826249860227,1.1807826249860227,63.51719479348521,"String path = FileUtil.joinPaths(relativePathToPattern, patternPathToFile);"
59,repobench-p_e,3613098.879153488,0.5235157958231866,0.5235157958231866,82.1369676771375,@Autowired AlertRepository alertRepository;
60,repobench-p_e,3613099.402985722,0.927279697265476,0.927279697265476,74.41120538223713,"make_objects.append(importpath('.'.join([entry_point,'make','make']))"
61,repobench-p_e,3613100.330832835,1.1612649010494351,1.1612649010494351,36.16745839992632,"self._append( ( FIELD_INT, self._tx_id ) )"
62,repobench-p_e,3613101.492436734,1.0660290718078613,1.0660290718078613,52.53140039138943,public ViewsForTaskDetails(TaskDetailsActivity activity)
63,repobench-p_e,3613102.558753043,1.3223953321576118,1.3223953321576118,104.35608523726417,private CommentProcessorRegistry commentProcessorRegistry = new CommentProcessorRegistry(new PlaceholderReplacer<>(typeResolverRegistry));
64,repobench-p_e,3613103.881469075,0.8034478561021388,0.8034478561021388,54.763977109183394,"self._append( ( FIELD_STRING, self._user ) )"
65,repobench-p_e,3613104.685382834,1.2582474988885224,1.2582474988885224,45.301103360309604,"assert almost_eq(L, (1 - 0.9 * x for x in xrange(1, 10)))"
66,repobench-p_e,3613105.943998213,0.6534467930905521,0.6534467930905521,13.773118324498098,@Override
67,repobench-p_e,3613106.597740605,0.6401704791933298,0.6401704791933298,85.91461460282386,redirect(get_login_redirect(redirect=self.success_url))
68,repobench-p_e,3613107.238293765,1.163811903912574,1.163811903912574,62.72491263801662,"throws PlayerOfflineException, PlayerPresentException, RoundFullException"
69,repobench-p_e,3613108.40247347,1.3349733017385006,1.3349733017385006,44.19564040956164,List<SearchFilter> filters = new ArrayList<SearchFilter>();
70,repobench-p_e,3613109.737754792,0.5944682192057371,0.5944682192057371,47.10091994053192,self.__flags__ = self._flags
71,repobench-p_e,3613110.33252288,0.7721458752639592,0.7721458752639592,41.44294624258759,"self.assertRaises(TypeError, Or)"
72,repobench-p_e,3613111.104923612,0.5765428221784532,0.5765428221784532,72.84801472560878,private CommunityService communityService;
73,repobench-p_e,3613111.681738891,0.7588201747275889,0.7588201747275889,71.16310530276243,"create_inactive_user(email=email, full_name=full_name)"
74,repobench-p_e,3613112.440927845,1.2495051100850105,1.2495051100850105,58.42313041443538,"self.assertFalse(is_not_ascii(sixteen_month_reminder_one_day(""English"")))"
75,repobench-p_e,3613113.690829778,0.7405972108244896,0.7405972108244896,25.65497104539152,if opts.inputgifti:
76,repobench-p_e,3613114.431846191,0.6366607649251819,0.6366607649251819,23.560427823383694,self._size += 1
77,repobench-p_e,3613115.068968699,0.5936654671095312,0.5936654671095312,52.21796064867035,self._output_buffer += _content
78,repobench-p_e,3613115.663128831,1.123899124097079,1.123899124097079,39.14942102597404,new FOInsertAccompanyingMailsPostprocessor()
79,repobench-p_e,3613116.787322705,1.127304791007191,1.127304791007191,54.11136410189433,"self.assertEqual(LIBRARIES, (""kernel32"", ""user32"", ""Ws2_32""))"
80,repobench-p_e,3613117.91511019,0.6857080892659724,0.6857080892659724,59.792206978175116,self.velocity_schema = VelocitiesSchema()
81,repobench-p_e,3613118.601186719,2.466713482979685,2.466713482979685,85.13351933615286,"hasJsonPath(""hits.hits[0]._source.identifier"", hasJsonPath(""identifier"", hasJsonPath(""identifier"", hasJsonPath(""identifier"", hasJsonPath(""identifier"", hasJsonPath(""identifier"", hasJsonPath(""identifier"", hasJson"
82,repobench-p_e,3613121.068211502,1.5669494881294668,1.5669494881294668,63.81826648373598,"mDecodeManager.showCouldNotReadQrCodeFromScanner(this, new DecodeManager.OnRefreshCameraListener() {"
83,repobench-p_e,3613122.635486159,1.9364028028212488,1.9364028028212488,55.77351976698703,"private final Label bodyLabel = new Label(0, 0, 0, """", Assets.inst().font, Color.WHITE, Anchor.BOTTOM_LEFT);"
84,repobench-p_e,3613124.572306085,0.36740608094260097,0.36740608094260097,27.217840201077884,.builder()
85,repobench-p_e,3613124.940078486,0.6694451598450541,0.6694451598450541,52.282101805173845,"self._parse_element(e, parent=self)"
86,repobench-p_e,3613125.60999576,1.223170526791364,1.223170526791364,83.3898444786498,"FragmentObservable.getObservable(classToNotify).notifyFragments(new ImageClass(profilePicture, user));"
87,repobench-p_e,3613126.833515087,0.41698887990787625,0.41698887990787625,11.990727429241351,else:
88,repobench-p_e,3613127.250767904,0.7500856909900904,0.7500856909900904,42.66179235836504,"check_arg(arg, _StringLike, env)"
89,repobench-p_e,3613128.00134706,0.5440510963089764,0.5440510963089764,45.95156625840535,"def get_user(self, data):"
90,repobench-p_e,3613128.545856959,0.4116918588988483,0.4116918588988483,92.30204381898285,private DeleteProvider deleteProvider;
91,repobench-p_e,3613128.95793402,0.9161023558117449,0.9161023558117449,57.853797300889454,DoubleAssert resultOf(CheckedDoubleSupplier whenStep)
92,repobench-p_e,3613129.874700235,0.6317000258713961,0.6317000258713961,41.158776215236664,assert user.joined is None
