index_in_dataset,dataset,start_time,ttft,finish_time,throughput,generated_text,ROUGEL
0,repobench-p_e,3614277.578633838,1.3052451629191637,1.3052451629191637,8.427535540831766,cq.add(b0);,0.25
1,repobench-p_e,3614278.884200229,0.9561706283129752,0.9561706283129752,57.52111429843808,"self._caption_label.setStyleSheet(""font-weight: bold;"")",0.35
2,repobench-p_e,3614279.840643175,0.5801421292126179,0.5801421292126179,27.579448542576223,if name is None:,0.2953421542820741
3,repobench-p_e,3614280.421035211,1.8395281708799305,1.8395281708799305,59.7979426144814,"DocumentDialog(self, AvenantContratAccueilModifications(self.inscrit, self.current_cotisation[0])).ShowModal()",-1.0
4,repobench-p_e,3614282.26083508,1.0452105500735345,1.0452105500735345,18.1781555866072,public AthenaGM() {,0.32456426323921256
5,repobench-p_e,3614283.306319358,1.0282494872808456,1.0282494872808456,58.35159729441441,try (SqlSession session = sqlSessionFactory.openSession()) {,0.26796124775411406
6,repobench-p_e,3614284.334813222,0.8655743841081858,0.8655743841081858,38.12497297271614,private final Node bootstrapNode;,-1.0
7,repobench-p_e,3614285.200670115,0.6362542808055878,0.6362542808055878,111.59060479735236,private final ServiceLoader serviceLoader = new DefaultServiceLoader();,-1.0
8,repobench-p_e,3614285.837256415,0.7040344001725316,0.7040344001725316,42.6115541977042,self._varz.transport_latency(),-1.0
9,repobench-p_e,3614286.541527352,0.9844282199628652,0.9844282199628652,41.64854193386148,meteor_obj.jdt_ref = datetime2JD(frame_n),0.2275221818587304
10,repobench-p_e,3614287.52624655,0.8385897749103606,0.8385897749103606,48.89160496189286,"groups = np.array(groups, dtype=np.int32)",0.986435402250794
11,repobench-p_e,3614288.365161495,1.464025238994509,1.464025238994509,64.20654336844568,elif (str(opts.paintsurface[3]) == 'b_lb') or (str(opts.paintsurface[3]) == 'blue-lightblue'):,0.8640305537160426
12,repobench-p_e,3614289.829493223,0.7413251847028732,0.7413251847028732,44.51487779040794,self._refresh_rate = refresh_rate,0.25
13,repobench-p_e,3614290.571092206,0.5948458830825984,0.5948458830825984,53.79544670322041,self.errors = errors or Errors(),-1.0
14,repobench-p_e,3614291.166244888,0.5491490559652448,0.5491490559652448,25.493989014316085,super.setUp();,-1.0
15,repobench-p_e,3614291.71560062,1.1933994721621275,1.1933994721621275,98.8772014338291,"private final Map<String, ProgressFormat> formatCache = Collections.synchronizedMap(new LruCache(DEFAULT_CACHE_SIZE));",-1.0
