index_in_dataset,dataset,start_time,ttft,finish_time,throughput,generated_text
0,hotpotqa,2356949.545409798,2.3327348800376058,2.3327348800376058,6.858902028224513,Gates v. Collier
1,hotpotqa,2356951.878796941,1.980237056966871,1.980237056966871,5.554890492176073,Jules Verne
2,hotpotqa,2356953.859478648,1.7496953681111336,1.7496953681111336,15.431257630376873,Western Michigan University
3,hotpotqa,2356955.609613764,1.8204033239744604,1.8204033239744604,10.437247476849016,the Sun and Jupiter
4,hotpotqa,2356957.430431438,1.5181295010261238,1.5181295010261238,4.610937337867822,on film
5,hotpotqa,2356958.9489899,1.5451247179880738,1.5451247179880738,6.471969468601295,Parliament
6,hotpotqa,2356960.494593313,2.2895407541655004,2.2895407541655004,22.275209518420933,"Mayiladuthurai District, Tranquebar (Tharangambadi)"
7,hotpotqa,2356962.784625663,0.6789494408294559,0.6789494408294559,48.604502803161175,Pleiospilos is a flowering plant.
8,hotpotqa,2356963.46430064,1.356522967107594,1.356522967107594,5.160251738992332,1938-40
9,hotpotqa,2356964.821275983,0.9621737459674478,0.9621737459674478,11.432446630457273,The Rebirth
10,hotpotqa,2356965.783883591,1.9566536908969283,1.9566536908969283,8.688302932241022,"October 13, 1980."
11,hotpotqa,2356967.741001296,1.6449421891011298,1.6449421891011298,1.823772300252895,NBC
12,hotpotqa,2356969.386340764,1.6880821380764246,1.6880821380764246,5.923882360010653,Mary Astor
13,hotpotqa,2356971.074840499,1.0721413339488208,1.0721413339488208,11.192554209063658,number three
14,hotpotqa,2356972.147404295,2.0036076698452234,2.0036076698452234,12.47749266298787,"Red, fallow and roe deer."
15,hotpotqa,2356974.151485528,1.3732345001772046,1.3732345001772046,14.56415491849292,2000 Summer Olympics
16,hotpotqa,2356975.525138646,0.7670700768940151,0.7670700768940151,26.07323711672222,Claudio Javier López
17,hotpotqa,2356976.292650583,1.7584055247716606,1.7584055247716606,7.393061393894407,Ronald Reagan
18,hotpotqa,2356978.051490266,1.6043611471541226,1.6043611471541226,14.33592432776017,Life in Cartoon Motion.
19,hotpotqa,2356979.656343849,1.8169277529232204,1.8169277529232204,12.108351564669878,The Traveling Wilburys
20,hotpotqa,2356981.47376534,1.245832673739642,1.245832673739642,18.461548235815986,Cartoon Cartoon Fridays
21,hotpotqa,2356982.720057904,1.8078751093707979,1.8078751093707979,17.70033772473204,"Western Sydney, New South Wales."
22,hotpotqa,2356984.528422241,0.6300038360059261,0.6300038360059261,28.571254603965116,Jones Beach Island
23,hotpotqa,2356985.158864423,1.407714820932597,1.407714820932597,17.04890766448011,PewDiePie plays himself.
24,hotpotqa,2356986.567044397,1.6684264629147947,1.6684264629147947,19.77911567186961,It's Always Sunny in Philadelphia
25,hotpotqa,2356988.235917582,1.0926772877573967,1.0926772877573967,30.20104871743877,Blue Valley Northwest High School
26,hotpotqa,2356989.329036553,2.13060535909608,2.13060535909608,21.590108089991723,a ribonucleoprotein complex called a ribosome.
27,hotpotqa,2356991.460168739,1.1837965161539614,1.1837965161539614,21.11849431794456,Dracula has more species.
28,hotpotqa,2356992.644465344,0.44261534698307514,0.44261534698307514,24.85227879009948,Band-e Amir
29,hotpotqa,2356993.087548657,1.8436812399886549,1.8436812399886549,18.44136571038127,University of Southern California.
30,hotpotqa,2356994.931703066,1.881005210801959,1.881005210801959,11.164243394651063,26.6 million visitors
31,hotpotqa,2356996.813164923,1.6072604400105774,1.6072604400105774,9.954827233783409,A123 Systems LLC
32,hotpotqa,2356998.420883848,1.659375169314444,1.659375169314444,19.28436714719584,The population of Traverse City.
33,hotpotqa,2357000.080732063,1.7686647521331906,1.7686647521331906,5.088584475460983,Taoiseach
34,hotpotqa,2357001.84985971,2.152123955078423,2.152123955078423,40.425180805549715,"There is no information about Vegepet being based in a city in Lincoln County, Montana."
35,hotpotqa,2357004.00254994,1.9109420590102673,1.9109420590102673,6.802927351304979,Mika Häkkinen
36,hotpotqa,2357005.913972402,1.8117567081935704,1.8117567081935704,16.006564164409653,None of the movies mentioned.
37,hotpotqa,2357007.726150477,1.810453100129962,1.810453100129962,25.408004215462928,Darci Kistler choreographed George Balanchine.
38,hotpotqa,2357009.537093273,1.7316575632430613,1.7316575632430613,6.35229518438918,Xcel Energy
39,hotpotqa,2357011.269189501,1.9015909349545836,1.9015909349545836,14.724512767341697,Around the World in 80 Days.
40,hotpotqa,2357013.171448945,1.8459642329253256,1.8459642329253256,11.917890719440587,Nobel Prize in Physics
41,hotpotqa,2357015.017895451,1.919057204388082,1.919057204388082,26.575549641451182,Stop motion animated Christmas television specials.
42,hotpotqa,2357016.937431892,1.3820938533172011,1.3820938533172011,13.02371756939495,Frances de la Tour
43,hotpotqa,2357018.319971347,1.722705835942179,1.722705835942179,2.9024107863809547,Iran.
44,hotpotqa,2357020.043112724,2.001143198926002,2.001143198926002,12.992573451991841,Maulana Ndabezitha Karenga
45,hotpotqa,2357022.044742868,1.683595519978553,1.683595519978553,20.194874360578673,Keith Morris is known for playing.
46,hotpotqa,2357023.728791439,1.1931301620788872,1.1931301620788872,3.3525260924009133,YIVO
47,hotpotqa,2357024.922359611,1.1705179922282696,1.1705179922282696,18.795097679890812,Joseph Farwell Glidden
48,hotpotqa,2357026.093313851,1.4992949380539358,1.4992949380539358,26.67920699573591,Tongshanjiabu is higher than Himalchuli.
49,hotpotqa,2357027.593115314,1.86570781795308,1.86570781795308,10.18380253176268,Rue Lhomond in 1867
50,hotpotqa,2357029.459264267,0.8006847370415926,0.8006847370415926,26.227551280160256,Alberic II of Spoleto
51,hotpotqa,2357030.260472204,1.7886602650396526,1.7886602650396526,12.299708575184502,Manchester United F.C.
52,hotpotqa,2357032.049621319,1.7957040932960808,1.7957040932960808,20.047846487847938,"Yes, they are both American authors."
